player_id,player_name,age,nationality,height_cm,weight_kg,club_name,position,matches_played,minutes_played,goals,assists,shots_on_target,pass_accuracy,dribbles_completed,dribble_success_rate,tackles,interceptions,sprint_speed,stamina_score,overall_rating,past_injury_count,training_load_score,average_distance_covered_km,recovery_time_hours,muscle_strength_score,injury_risk_score,injury_risk_level,team_strength_rating,opponent_strength_rating,possession_pct,goals_scored_team,goals_conceded_team,match_result
905,Patrick Vieira 97,25,Brazil,187,100,Arsenal,Forward,27,1857,9,6,0,84.19089135099682,4,61.306843580685495,1,0,32.7233258360156,60.31698654055192,50,2,67.05246033193309,13.102704041441777,26,81.51035503530224,76.99643939843058,High,53.449393299522214,42.24302788138585,61.44352547442979,0,1,Loss
906,Jhon Duran 24,23,Denmark,182,81,West Ham United,Defender,59,4033,0,0,0,65.62982212554361,0,51.2374655661693,1,1,33.470112227191066,83.778659728771,50,2,82.13423002769623,10.761662811268078,14,54.981224423545854,88.73246012599267,High,49.42510496119929,71.12734952311408,71.59563662987279,1,2,Loss
907,Ronaldinho 59,23,South Korea,180,78,AS Roma,Defender,29,1993,0,0,0,88.26433229017834,0,57.96485089329279,2,7,28.613450724479144,74.44832167352538,50,2,60.5541704764905,9.070012468615872,12,41.0082602721591,85.40659237213156,High,50.574657808806016,55.4458861421883,38.943596313048246,0,0,Draw
908,Stuart Holden 63,25,Sweden,187,91,Al-Ittihad,Defender,17,1177,0,0,2,84.00054011866312,0,80.75559895787856,14,1,32.11591118126397,74.35351532973468,50,1,59.79095295451373,8.970406576699473,35,91.87923607196512,56.51787887419456,Medium,49.908975509397514,58.436257773542295,72.51056029327151,1,0,Win
909,Yunus Musah 50,32,Egypt,184,74,Houston Dynamo,Goalkeeper,57,3897,0,0,0,93.68023773548605,0,49.81521858660499,0,1,28.833753758521464,94.83115483215119,50,3,87.31386543084575,10.165726122432513,23,50.530899901263,98.9968147707119,High,49.151527333203916,78.48657091484401,28.16313359103374,3,1,Win
910,Weston McKennie 15,31,Uruguay,172,76,Wolverhampton Wanderers,Defender,51,3489,0,0,0,80.5061105495528,0,81.69182386459542,6,1,28.802828478699215,39.559405775526336,50,3,58.060400486358155,11.440176879859045,56,80.120961922441,91.7798977658298,High,48.86033414352248,80.54675963363053,55.15069316822941,1,1,Draw
911,Michy Batshuayi 80,28,Morocco,191,76,RB Leipzig,Defender,35,2401,0,0,0,66.83634520966937,0,64.57606341054907,2,3,28.937110783789215,87.46326661927984,50,1,55.38420358405968,10.50143514763445,73,60.09822202609392,26.542490857727856,Low,50.659017471146015,60.01783134199153,27.856635967166497,3,6,Loss
912,Antonee Robinson 76,29,Senegal,193,79,Juventus,Midfielder,32,2197,0,1,0,86.30106753806604,0,74.4807454583144,3,2,28.732338953845304,79.38085383024263,50,3,65.61416063212936,11.58078403046348,25,80.806987725285,85.36589284616535,High,46.96565260665664,87.35764680031774,69.68870938809724,0,0,Draw
913,Andy Robertson 16,30,Australia,189,80,Sporting CP,Defender,25,1721,0,0,1,94.73264465364848,2,50.39023645626738,7,4,34.75606786703127,73.47665955136657,50,3,58.89274858717687,12.232866469404486,68,61.304600997163774,64.03452428269527,Medium,51.501158335043534,60.323135897603606,51.4904528535027,1,0,Win
914,Isak Hien 24,25,Canada,176,88,Leeds United,Midfielder,47,3217,3,1,1,68.45877716167337,3,57.72124736345849,1,4,28.218136472403522,52.36467504934987,50,0,53.47152171038392,12.490932574041715,53,90.16138725014162,44.58004130072784,Medium,49.16761119022949,78.5918017615055,58.467417538139806,1,2,Loss
915,Noni Madueke 50,35,Norway,179,78,Galatasaray,Midfielder,39,2673,0,0,1,93.59966481399069,1,49.42946498041681,0,0,30.135130542016277,37.29519350109815,50,2,33.53928711708465,10.40573335756558,31,82.02751931274543,84.0055815718062,High,47.739861321919285,64.19386322821296,66.57869629552263,4,5,Loss
916,Kiernan Dewsbury-Hall 50,18,Italy,170,88,Fenerbahce,Midfielder,16,1109,0,1,0,87.54564794273762,1,52.24448198066959,0,1,28.314954245339596,40.180232595777184,50,2,49.805036534985106,12.302019869342582,69,46.918787452000586,71.41147782161823,High,49.099974284008375,84.8766163261042,32.51553112419844,4,1,Win
917,Davide Zappacosta 82,32,Colombia,195,89,Al-Shabab,Midfielder,39,2673,1,0,1,74.62472767575164,0,48.591890642914414,0,0,30.757728927382978,73.25819581552537,50,1,41.15342756257579,8.84902611925246,25,57.97455538833317,76.45625650735101,High,52.514298433725145,85.38806218250893,26.929578096906692,1,1,Draw
918,Axel Disasi 22,25,Uruguay,181,76,Anderlecht,Defender,6,429,0,0,1,70.6836935934493,1,69.3884595696747,15,0,32.16413906603928,67.64629335518765,50,0,50.03485448863778,11.07857720170082,25,36.53833741562545,65.31979842176631,High,48.92932982596756,44.37084039355419,68.94405729564261,2,3,Loss
919,Oscar Mingueza 24,28,Venezuela,200,89,Rangers,Goalkeeper,56,3829,0,0,0,69.19563507553454,0,60.936136597085536,3,0,31.46227919046481,75.28572225130183,50,1,64.48687214847382,8.43508830115981,56,88.72563535603186,31.789409913960757,Medium,50.71690723641924,86.82466656551128,40.746661372946626,2,1,Win
920,Sergiño Dest 7,29,South Korea,197,90,Everton,Forward,7,497,3,0,0,73.86703215461101,1,80.8631539529714,0,1,30.133153403787553,41.15106118671303,50,0,65.6638802823058,9.464633781777584,64,34.50426092725837,45.31367636833069,Medium,48.53808744856905,81.27674207602078,31.448945396358262,1,0,Win
921,Davide Zappacosta 18,29,Chile,177,66,Ajax,Goalkeeper,52,3557,0,0,0,82.35795472034293,0,72.01551696982253,2,0,32.373860355872225,77.64083367627435,50,1,37.89961087195315,11.499120136999085,46,31.18570453594654,68.82313421902562,High,51.51584369984724,79.56553571563335,48.42306185435433,1,1,Draw
922,Axel Disasi 65,21,Germany,179,84,Standard Liege,Goalkeeper,55,3761,0,0,0,79.7710318275599,0,67.09293474621998,0,0,29.413335843606337,85.83797401506803,50,2,26.33589849619742,12.442524113251523,73,62.268149238875054,38.547939329281995,Medium,51.37101547758041,50.04556698427612,54.91530378480094,2,0,Win
923,Clint Dempsey 63,33,England,187,77,Galatasaray,Goalkeeper,30,2061,0,0,0,93.35412905307552,0,77.1813317937775,0,0,34.378285125152004,71.64340439303032,50,1,75.83282667756225,8.571856180333713,72,69.20339192204116,37.99188871830508,Medium,53.69721766659282,80.25596043773325,26.548530171125506,1,1,Draw
924,Davide Zappacosta 22,21,Poland,171,93,Juventus,Forward,58,3965,3,0,6,81.71832689945032,4,72.37609608258555,0,0,28.963691849827047,50.668788381588726,50,3,59.64280195598212,9.242419080443462,67,44.50893549995028,71.47915573510434,High,49.648872109001566,82.50663673425184,38.74478291285439,2,3,Loss
925,Wayne Rooney 38,22,Ecuador,180,77,Liverpool,Defender,57,3897,0,0,2,75.6971912793218,1,75.68738457596562,7,4,34.84889376026056,79.69723174022029,50,2,53.15760122277472,13.95138928717439,30,67.08569050851762,85.31035794378839,High,51.33730960951581,54.457516722707545,26.639993713844802,0,1,Loss
926,Wayne Rooney 69,22,Australia,180,69,Atalanta,Midfielder,11,769,0,1,4,93.38698701333581,0,64.3655650847178,1,4,30.62185674382308,53.09803555859387,50,1,29.719660160340688,10.025945860623708,31,88.21152227219832,51.176539190421835,Medium,50.19613507907789,87.61300391811619,46.01676945977495,2,2,Draw
927,Michy Batshuayi 73,25,Spain,196,81,Standard Liege,Forward,47,3217,3,2,0,88.04244221130611,1,60.57039144964408,1,0,33.634486748261295,97.78415039726136,50,1,51.09978132101617,9.704244602395876,53,70.69748467821604,33.97334221904713,Medium,52.59174356372603,42.49300731995821,69.75500145331222,0,2,Loss
928,Kiernan Dewsbury-Hall 15,27,Spain,185,73,Lille,Defender,30,2061,0,0,3,74.10204684929006,4,57.5607505488946,3,1,31.447294358425648,47.83318976411576,50,3,81.3631562465412,8.511542549073896,55,59.623154356594895,77.47245125250876,High,48.56233522478254,47.495462662356985,74.13262057467847,0,1,Loss
929,Jorginho Girolamo 97,34,Germany,182,89,Bayern Munich,Goalkeeper,43,2945,0,0,0,87.51544782916322,0,52.728005099135665,0,0,28.221184108723083,89.54748968373016,50,0,63.60767220984158,12.169056592018528,34,39.38788398542688,69.72095461731412,High,51.490010625754564,66.87905690257571,56.85237767518137,1,0,Win
930,Jorginho Girolamo 28,26,Belgium,179,74,Fenerbahce,Forward,18,1245,0,2,8,90.7479364553524,2,77.98727536666868,0,0,28.549628727908416,72.2865114081515,50,3,26.82316345519358,11.049520306528617,45,40.98121240594867,81.60800633759361,High,49.610605407766634,68.78962355611549,33.08188468922959,1,1,Draw
931,Andrés Guardado 84,36,Ivory Coast,190,81,Lyon,Defender,9,633,0,0,3,83.32755732551783,0,77.42479465117435,4,0,32.101246420038095,85.43424293133421,50,0,44.92063498455196,8.945305267099073,12,61.48305560456028,64.95492637225277,Medium,49.871623645783004,72.25750416504516,70.29246949996528,2,2,Draw
932,Jonathan David 58,31,Peru,180,95,AS Monaco,Defender,38,2605,0,0,0,93.27499789618672,0,84.38149836537514,0,0,28.66484255634888,56.452379851011116,50,1,93.48515194351899,11.797389401566443,15,60.10288830875729,96.00529510014475,High,50.18350496889675,40.848456465773324,50.812391160003024,1,1,Draw
933,Gabriel Magalhaes 57,25,South Korea,183,91,Lazio,Midfielder,11,769,0,2,1,74.57396729951182,2,50.49973418120129,2,2,28.123340019108,63.52434487206004,50,3,60.83806035515547,11.154562144166421,51,63.955263271895994,62.84822359708623,Medium,50.50448079285336,88.01833873110651,32.6874656051459,2,0,Win
934,Ronaldo Nazário 95,26,Netherlands,179,86,New York City FC,Defender,19,1313,0,0,0,91.38239524866313,2,73.03637527818756,0,0,30.95448046696189,83.15001427256583,50,2,41.47970596969268,11.389671788395336,28,63.01287782169417,55.11818543238963,Medium,49.767541913756084,42.2294046367072,71.08633347258308,2,0,Win
935,Brad Friedel 79,28,Portugal,173,80,Fenerbahce,Midfielder,36,2469,2,0,2,76.33397978606132,3,68.59367647552872,11,5,28.98950162421865,39.25321766125658,50,2,88.50835596514403,13.969128833418495,37,52.18312824204494,84.15187271249903,High,50.429426366341055,47.153097636170116,62.87345253615515,2,1,Win
936,Antonee Robinson 18,18,Brazil,177,85,Feyenoord,Midfielder,47,3217,1,1,1,86.95826165233284,1,48.08128992615045,5,2,33.575287395269505,93.8429642236608,50,3,45.20004755025414,8.171676367650782,25,75.23113595352349,86.05348436320686,High,53.15623611512437,40.70072587630285,61.58526363615758,1,1,Draw
937,Stade Brest 73,31,Poland,180,88,Wolverhampton Wanderers,Defender,40,2741,0,0,3,81.9645885000251,0,62.56173041877812,4,0,28.892101388990863,64.71728976755419,50,1,74.74305008743613,13.489832965678278,57,43.79372259972132,46.212698241149354,Medium,51.97089937123044,68.34292166470473,60.45903518972023,2,2,Draw
938,Yunus Musah 69,22,Peru,182,73,Borussia Monchengladbach,Defender,6,429,0,0,2,69.15361560971016,0,83.82221145901994,5,1,28.90705064858856,42.1441157448666,50,4,31.041537928858972,13.051344569493825,62,85.40137430066144,86.91041035197975,High,51.738309184993795,86.61334419604862,35.016991054822114,2,1,Win
939,Brad Friedel 38,31,England,182,89,Torino,Defender,51,3489,0,0,0,70.82962920151722,0,59.60339510027481,9,1,29.501879453499537,68.2446552199898,50,1,31.736983557420505,10.492056947960943,43,42.63574754592174,65.59851764139562,High,49.08892094795226,73.29735830402322,35.550334585376305,3,0,Win
940,Noni Madueke 87,21,Belgium,183,72,AC Milan,Midfielder,53,3625,1,2,0,65.71716057493389,0,58.81896814756237,0,0,29.019851621810258,72.11331828657819,50,0,62.09855152466416,13.285678121830177,47,57.032680972323774,41.44923709076449,Medium,48.22151834354335,81.13287342402137,59.41464992136275,1,1,Draw
941,Hakim Ziyech 8,18,Senegal,180,87,Fiorentina,Midfielder,57,3897,0,0,1,69.41090027645438,0,58.98406929617146,3,0,29.570648337511297,85.92985610485671,50,5,37.98674889312756,11.891367454237095,31,43.69832396998864,100.0,High,51.910601116475505,40.664060172929005,35.98613750551984,3,0,Win
942,Tim Howard 17,36,Senegal,193,72,Lyon,Midfielder,13,905,7,0,2,91.43029007637281,0,59.14426008311198,0,0,34.96180724463423,63.312138728333586,50,0,23.699906489626073,13.336127100207262,27,70.19943232618215,68.79179424630311,High,51.75209358505959,67.1007649239863,46.93358484015244,1,0,Win
943,Jorge Campos 42,25,Paraguay,190,99,Lyon,Goalkeeper,10,701,0,0,0,66.93471091685129,0,53.05197394240359,1,0,31.127671779731806,96.19679168092185,50,1,89.48490799817505,11.568385293578874,62,61.04645313723437,40.63847556226851,Medium,52.945341351501966,62.97814887527609,64.10009127969707,2,1,Win
944,Davide Zappacosta 19,32,Germany,183,88,Toronto FC,Defender,6,429,0,0,0,77.89675580692276,1,73.77618053727114,11,1,31.919381803713225,98.56294932441881,50,0,24.199216146093747,9.296895435915077,30,54.330409010383306,50.06673305554524,Medium,48.79203874806154,64.94839721103965,64.19762590489205,1,0,Win
945,George Weah 54,32,France,185,67,Southampton,Goalkeeper,28,1925,0,0,0,93.49928820647558,0,79.39291526160645,0,0,29.088957779762094,46.03314705580862,50,0,73.80784150217488,11.45732830431064,56,60.88367636866094,58.599706293830884,Medium,49.54090268927931,43.6106592667594,47.66308862629298,0,1,Loss
946,Renzo Saravia 82,26,Egypt,181,81,Inter Milan,Goalkeeper,9,633,0,0,0,72.33096473878152,0,74.59071151002553,0,0,34.654506494612264,43.77276433187026,50,3,44.97393670230947,9.074373487580823,50,57.3806294998584,72.28194193646569,High,46.72103167494913,74.22176805346538,64.60949691376226,2,2,Draw
947,Noni Madueke 96,26,Morocco,164,77,Fiorentina,Defender,28,1925,0,0,0,82.31391351565344,0,53.90339348661723,2,4,28.28077452967006,70.4174844983522,50,3,90.01287238327322,8.844967566123758,35,85.5857590011261,64.0156998076762,Medium,49.21505778787825,65.16102074293173,66.93108980990283,2,3,Loss
948,Michy Batshuayi 63,27,South Korea,184,76,Brighton and Hove Albion,Forward,8,565,0,0,2,65.42243856514635,8,70.19634209441183,0,0,31.860727425314156,86.95946368576433,50,3,93.95392918800702,11.924367391528541,25,38.07732242611346,86.60167279167493,High,51.99314102115889,78.2574424930632,57.73878756421301,0,3,Loss
949,Antonio Carbajal 12,26,Portugal,186,83,Red Star Belgrade,Defender,35,2401,0,0,0,80.44233481867069,0,74.5641142986357,4,6,30.08904456752303,63.680375031985136,50,3,45.157298849829964,13.684859699213508,40,81.55679238379255,75.24818039602197,High,49.0670092415436,64.26453170308577,36.42129261542101,3,0,Win
950,Ismael Benlamri 69,20,South Korea,172,73,Crystal Palace,Midfielder,47,3217,0,0,1,87.75846452152581,4,57.909449088652906,1,1,33.582601917238335,56.69124588606142,50,1,64.33301147025965,11.530975875244671,53,72.59642295291216,56.09497723719253,Medium,51.28095959040165,47.4690818113216,38.70058901927737,1,2,Loss
951,Conor Gallagher 28,28,Paraguay,187,88,Standard Liege,Defender,9,633,0,0,0,67.55720893388462,1,57.550679051537536,12,0,32.60493067244951,58.58528590246649,50,2,77.97385659282138,12.77472579789336,25,52.64082452738138,82.13154270331833,High,49.618993788004374,72.4128477038911,40.742057770436766,2,3,Loss
952,Sadio Mane 37,23,USA,182,88,Leicester City,Midfielder,18,1245,1,1,1,71.09088995699342,24,49.43726973057159,1,6,33.25581437566058,79.94781802567667,50,2,29.2557012487464,9.010186179597325,63,89.7416339751038,47.406998473164066,Medium,50.64811405644312,48.619318105258316,30.8402053866976,4,2,Win
953,Benoit Badiashile 63,19,Germany,186,85,Leicester City,Forward,55,3761,8,0,9,88.91973390200751,0,71.91929229094592,0,0,31.05346134955836,51.40023130843747,50,1,73.2096727904687,11.925262197133652,22,41.501465341963566,77.687187176778,High,47.70461722036867,83.61972816774075,38.65798101849725,1,1,Draw
954,Lucas Paquetá 13,24,Morocco,182,81,Red Star Belgrade,Forward,30,2061,0,0,2,68.01187757158583,4,58.45360491516546,0,0,31.37104657355829,77.92453080665531,50,1,87.96481133117456,12.39786482897883,22,50.16873870417413,84.01836251967,High,50.1704188992678,70.65581195346208,35.475961215626604,3,1,Win
955,Álvaro Morata 21,35,USA,192,87,Trabzonspor,Goalkeeper,16,1109,0,0,0,86.47363089038882,0,51.13988007302821,0,0,28.412360627459663,72.03794274815158,50,3,33.38769104540184,8.249687123086167,58,54.364669324999156,76.8239040883218,High,44.01772805819856,47.86019417784771,47.76643749043011,3,0,Win
956,Alphonso Davies 55,19,USA,185,89,PSV Eindhoven,Midfielder,8,565,1,0,1,86.99782177709899,1,65.7253565337735,8,0,28.080647084182303,68.08790932560754,50,2,82.90325684962625,8.582985902261973,51,72.10675827089736,74.98436184003393,High,49.62620768367603,88.11690287406034,70.42187739361324,2,2,Draw
957,Kyle Beckerman 39,34,Japan,191,86,Borussia Dortmund,Defender,44,3013,0,0,0,73.27317842906064,0,64.97133604652213,1,4,30.183990300864288,93.97771880944256,50,1,28.67026045032027,12.689485283170097,35,91.51673742643348,54.49235184073094,Medium,46.73905351256972,65.91827316676603,30.224015837697905,3,0,Win
958,Gabriel Magalhaes 84,28,Poland,191,70,West Ham United,Defender,32,2197,0,0,0,85.63041623539706,0,67.76522010849766,1,1,30.6220572485449,76.8635189873927,50,2,62.62262724067021,10.639700128773036,33,68.5741110773168,72.76591268318707,High,52.41198903309363,43.64492259358275,61.01339619736978,1,1,Draw
959,Roger Ibáñez 48,29,Japan,176,74,Borussia Monchengladbach,Forward,33,2265,0,0,6,76.15864873213098,2,48.29469788611903,0,0,33.99891731461241,72.91612480505182,50,2,45.452275195984896,10.433486017293268,60,85.6598955657401,51.831138370872644,Medium,51.554814705529026,71.34164522075336,59.364150220656384,4,1,Win
960,Christian Pulisic 81,36,France,178,79,Celtic,Midfielder,44,3013,0,2,1,70.12348876346434,4,53.43666224562719,0,0,33.347688712170964,80.22842649706229,50,0,55.37868954296562,13.522217581635068,66,88.82326383221164,28.27758270620945,Low,50.933341963932165,52.65994535064051,29.787709933167882,2,2,Draw
961,Conor Gallagher 84,24,Colombia,187,68,Inter Milan,Forward,23,1585,4,2,1,67.83158601260507,8,74.062396327581,1,0,30.358500708529554,85.87548911595076,50,3,42.54741384533502,13.951794946121765,66,60.32014132139598,65.77686740353387,High,53.04201245431876,80.18467259386512,71.12862024529,2,1,Win
962,Alphonso Davies 28,23,Norway,181,84,Salzburg,Forward,8,565,0,0,2,78.94220928536743,0,78.71618234455171,0,0,29.891433343128924,83.95116717999599,50,1,39.54045287101006,12.586307221433858,32,60.70821824030616,72.6329629739686,High,48.102166958350324,80.89110367830953,53.42361010784098,3,3,Draw
963,Marco Asensio 76,18,Netherlands,182,94,Benfica,Goalkeeper,6,429,0,0,0,74.50415399496973,0,80.86032940446125,2,0,28.224260867388097,36.79320648145987,50,2,75.73543924308024,12.755562645910112,17,46.24985357296856,100.0,High,53.494726395831115,88.94736779273309,43.18627605678421,0,1,Loss
964,Gio Reyna 2,34,Brazil,193,93,Leicester City,Forward,15,1041,4,1,5,93.47336161183217,0,58.16391035896409,1,0,32.857573895879725,90.03607979094306,50,2,36.73349110708314,9.249925985441628,25,69.10312343283883,84.13207308312069,High,51.86438312852077,65.0934765512252,62.82692917476533,1,0,Win
965,Conor Gallagher 89,28,Germany,181,88,Atletico Madrid,Goalkeeper,18,1245,0,0,0,73.55587244915449,0,50.45560158571434,2,1,33.313387867974185,94.49857704322869,50,0,50.630978312771425,9.153352654039994,20,37.8018084731803,58.31692764294092,Medium,49.52688942556211,62.747843986386854,37.8682729200817,2,1,Win
966,Renzo Saravia 30,35,Peru,177,88,Fulham,Forward,38,2605,4,1,5,83.84721277826787,0,63.74464081999972,1,0,31.277266858353915,79.97563981566216,50,0,40.59178094876208,13.88409689170696,46,71.23136754539937,54.357617506060436,Medium,52.27124029436589,77.67378027232402,59.67549185231602,0,4,Loss
967,Antonio Carbajal 14,34,Mexico,178,101,Napoli,Defender,5,361,1,0,1,68.80105535103995,0,49.533363417908234,9,1,32.759123699187384,98.8474775065952,50,3,37.89763130886288,12.170550315583348,55,88.03831212604968,56.16549856906214,Medium,47.78741297517673,46.623532817096326,26.985560378612362,2,1,Win
968,Jordan Henderson 39,24,South Korea,199,89,Valencia,Goalkeeper,49,3353,0,0,0,84.98704712017363,0,83.70649103233936,0,0,30.979574134709235,47.814332186067624,50,0,67.03220832655406,12.120258787876319,47,79.45106973371377,56.11861949665549,Medium,48.35097167694465,67.34577568965621,66.9704018804636,4,0,Win
969,Oscar Mingueza 83,34,Sweden,182,90,Sevilla,Forward,50,3421,8,1,7,69.74126959329121,0,71.85803276621752,0,0,29.660291230830847,67.01017640208283,50,1,23.407146219351688,9.717127826301597,36,72.1972445269996,63.26701893622466,Medium,48.7828205535206,67.31238000654255,47.408542351065925,2,1,Win
970,Renato Veiga 73,26,Denmark,174,69,Barcelona,Midfielder,10,701,2,0,3,69.4813843591348,1,61.07478062596996,24,0,33.198152292495614,89.26801649655224,50,1,79.16740527527814,13.318876103466495,26,84.49625957731189,42.68791718572399,Medium,48.94204458387197,44.47365614051936,56.83464571789709,2,3,Loss
971,Moise Kean 45,34,England,171,93,AZ Alkmaar,Midfielder,60,4101,1,1,3,82.2773227510591,5,45.185926757011224,3,2,28.288867490815562,97.70773755124372,50,3,60.96755479650411,8.266642383165681,56,77.4379857318593,65.36650521191758,High,47.88688471447949,60.89920427534568,36.061890990334184,0,1,Loss
972,Hakim Ziyech 79,25,Portugal,179,85,Trabzonspor,Midfielder,11,769,0,0,5,94.58988963654019,0,56.26727334592673,6,2,30.20727748766102,92.78419206769834,50,0,82.13280470805044,9.647542138788149,69,64.42803058811131,12.927129546842973,Low,52.44616613419065,82.6642399283601,58.8536856329224,4,1,Win
973,Gabriel Magalhaes 13,34,Chile,182,81,Valencia,Forward,60,4101,1,0,4,66.41417924809475,1,50.42950125043656,1,0,29.335470990640946,50.67727129558078,50,3,35.97619875485961,9.0808479445146,73,63.869184038055494,74.99507535659795,High,49.48229119926034,82.80768109973302,63.61201379466383,3,1,Win
974,Weston McKennie 94,24,Chile,190,79,Fulham,Defender,57,3897,0,0,0,93.71168889440929,2,54.77263567874729,4,0,34.3356973488735,81.44925911133156,50,1,73.20545306304169,12.266576471998704,39,36.95520402619802,58.43013217988859,Medium,50.70500993671376,44.96188324598405,48.66065934421994,0,0,Draw
975,Conor Gallagher 41,18,Senegal,189,77,Valencia,Midfielder,41,2809,2,2,1,77.01033554649126,5,80.55026874156104,6,0,31.67310482300667,90.48438374027961,50,0,51.54378810738657,12.292099942346308,61,58.23695855278977,31.238349033374927,Medium,48.859297267172636,44.53604413739154,55.886346203089715,1,1,Draw
976,Patrick Vieira 83,30,Chile,183,93,Juventus,Midfielder,12,837,1,1,0,83.91303587002203,0,73.64891300046469,2,1,32.593634026055426,89.30890927333122,50,3,25.760298287427723,11.208388927197074,25,63.959214880507105,72.26868236995082,High,46.35879339890297,53.134773850096764,47.81629619111993,4,1,Win
977,Jack Cole 77,36,Chile,180,81,Chicago Fire,Defender,11,769,0,0,0,75.63988255294878,0,47.41722708610551,1,1,31.26652060525963,98.65627443145942,50,3,76.43572941592488,8.031557314587051,24,60.544606553208865,90.35409887217988,High,50.540114716782846,83.73830312769968,69.70456846289227,2,1,Win
978,Landon Donovan 4,36,Spain,186,77,Sassuolo,Midfielder,20,1381,0,1,1,88.45560618470732,1,56.16080709674581,0,0,29.010117376882974,56.20309378948308,50,2,77.16404265495862,13.24253193141211,52,80.44090208168033,47.62592131509348,Medium,46.175490049160445,46.44512925367495,49.893459025715956,0,1,Loss
979,Cesare Casadei 78,34,Ivory Coast,171,75,Al-Nassr,Midfielder,9,633,1,1,0,76.86801424567545,2,68.49279240688328,2,0,31.989613014910326,82.98512373339179,50,1,40.318764941786355,13.73352279796707,42,40.46253209322063,52.24373685080007,Medium,49.862731907829065,75.99984013137231,67.09043545144095,2,1,Win
980,Christian Pulisic 38,30,Japan,197,83,Paris Saint-Germain,Midfielder,19,1313,1,0,0,93.44979749108487,1,66.72612494825727,4,0,30.144858764534504,79.37703877641127,50,2,88.70345142185879,9.213874730520448,16,81.66842918994112,84.93852879806921,High,47.26336992233438,45.05828098065516,65.06760291351243,1,0,Win
981,Kenedy 50,33,Portugal,188,78,AS Roma,Midfielder,49,3353,0,0,1,69.58197183361128,0,59.5530917425351,6,2,28.703006896416216,89.31096043770859,50,2,77.29773475750437,13.053396363525582,30,78.20807984348397,77.49623720673432,High,53.974551998461614,71.15689268739126,45.525241067417824,0,1,Loss
982,Kenedy 82,25,Japan,190,76,Chicago Fire,Forward,35,2401,1,0,1,80.53364511441708,1,71.30467797305258,0,0,31.581642381505695,36.82970943614176,50,1,43.0068026842542,13.839718710409727,19,88.55345126695795,75.53019775515689,High,51.822725444349445,57.803364955957235,36.504224592873754,2,1,Win
983,Renato Veiga 2,36,France,176,69,West Ham United,Defender,27,1857,0,0,1,71.71347308349233,2,77.60821124661848,0,1,33.92177701258249,48.2101675322813,50,1,37.93317068040565,9.961844740189873,24,54.274574523828385,76.72927661474746,High,50.211507582542964,79.44569814829336,45.304106627988546,1,1,Draw
984,Marco Asensio 50,35,USA,192,90,Seattle Sounders,Goalkeeper,23,1585,0,0,0,77.13775499137648,0,51.19832931790483,0,0,31.79327550784621,88.9467253415011,50,1,53.006716678537195,9.110340971591365,52,41.47532028705498,56.939031729372395,Medium,52.527413355309335,51.68452244126818,66.31086878876101,1,1,Draw
985,Naby Keita 70,18,Belgium,180,80,RB Leipzig,Goalkeeper,4,293,0,0,0,69.90911326747963,0,76.07449411344447,0,0,34.02503794013497,91.9104385334332,50,1,41.95923610834335,13.865240312338539,28,79.31085815287253,63.20031260805539,Medium,48.30736804506853,71.960091469498,36.38162679096962,0,4,Loss
986,Renzo Saravia 3,31,Venezuela,177,72,New York City FC,Forward,36,2469,1,1,1,78.19185912990605,5,79.22197961742113,0,0,33.17251601990303,59.097257004575035,50,2,36.27672904358805,8.358459750952667,43,68.24800536576814,60.98436662558546,Medium,51.086958757340184,51.78412672879425,51.221817292887465,0,0,Draw
987,Gio Reyna 34,36,Germany,183,79,AZ Alkmaar,Forward,60,4101,11,0,12,73.22108137631392,5,74.65057026057893,2,0,34.45574790875263,36.84133229564499,50,4,49.93255679189295,9.655763851606894,16,76.312002636832,100.0,High,50.39962086743743,75.68301415560768,65.30483739803736,0,0,Draw
988,Stade Brest 51,32,Denmark,183,86,Club Brugge,Defender,59,4033,0,0,1,81.64117222861182,1,54.51821885803803,2,0,33.2192624994989,63.566378520488065,50,0,21.927816711976174,12.452175600553797,73,94.78813060649573,24.390864512534637,Low,50.52804016266734,83.68390172803744,42.67387375641894,0,1,Loss
989,George Weah 92,35,Venezuela,176,82,Club Brugge,Goalkeeper,11,769,0,0,0,91.74556448319302,0,47.85710586931743,1,0,33.848280487759816,40.85956654534087,50,2,50.10583030110364,11.704120889784889,20,42.645083725410785,100.0,High,52.544707000213535,46.340089956338005,57.11048185013487,2,0,Win
990,Conor Gallagher 90,19,Paraguay,177,83,Brentford,Forward,57,3897,0,0,11,75.58859994664333,14,58.48347363524295,0,0,33.31715017916582,63.41593732779047,50,3,36.624697116297625,12.10706427854156,54,56.718354355818946,81.94559607326295,High,51.4649842055596,83.32978442977517,37.281578702440726,5,1,Win
991,Kellyn Acosta 69,34,Japan,177,82,Al-Shabab,Midfielder,34,2333,2,1,1,87.51950775508004,5,54.79188248621182,0,0,28.019560686742693,93.36545079325043,50,0,39.825064023198834,12.248549242912702,45,42.52529152707098,49.26811230714652,Medium,50.57744732565005,69.6787627207149,30.463972268407996,2,0,Win
992,Patrick Vieira 11,35,Chile,177,70,Celtic,Forward,60,4101,4,0,4,84.22844571987083,1,76.09157931445094,1,0,31.283881355254564,83.3179747242263,50,0,26.191496467415476,12.116865344221896,56,85.94050717086455,14.254475220289734,Low,46.69022512754341,46.3555245433512,64.71921125464281,1,1,Draw
